Cust Key,Cust Name,Cust Address,Cust County,Cust City,Cust State,Cust Zip Code,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program
4234,Gina Harrison,445 Anns Vale,Travis,Round Rock,Texas,78664,Southwest,2011-05-23,Individual,Female,51,36-55,Married,1
4235,Daniel Stevenson,432 Zealand Alley,Alameda,Oakland,California,94612,West,2004-05-04,Individual,Male,22,18-35,Married,1
4236,Daron Patel,43 Enderby Tunnel,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2005-09-21,Individual,Male,32,18-35,Single,1
4238,Luke Adler,890 Chestnut Avenue,Limestone,Huntsville,Alabama,35813,South,2018-03-12,Individual,Male,37,36-55,Single,0
4239,Nicholas Carter,32 Monroe Tunnel,Deschutes,Bend,Oregon,97701,West,2008-04-16,Individual,Male,76,56+,Single,0
4240,Tom Lowe,249 Pine Tunnel,Plymouth,Brockton,Massachusetts,2301,East,2023-02-09,Individual,Male,57,56+,Married,1
4241,Russel Noon,909 Woodland Grove,Orange,Lake Forest,California,92630,West,2011-08-30,Individual,Male,52,36-55,Widowed,1
4242,Penny Shields,452 Gautrey Rue,Cameron,Harlingen,Texas,78550,Southwest,2019-10-20,Individual,Female,26,18-35,Divorced,0
4243,Mary Oakley,203 Caroline Hill,Contra Costa,Antioch,California,94509,West,2005-02-08,Individual,Female,42,36-55,Widowed,0
4244,Abdul Nash,259 Calvin Road,Riverside,Corona,California,91718,West,2010-05-30,Individual,Male,23,18-35,Widowed,1
4245,Ethan Plant,380 Rivervalley Avenue,Virginia Beach (city),Virginia Beach,Virginia,23450,East,2016-02-05,Individual,Male,24,18-35,Married,1
4246,Gabriel Ellwood,749 Maple Drive,Douglas,Omaha,Nebraska,68108,Midwest,2004-11-07,Individual,Male,75,56+,Widowed,0
4247,Madison Allington,842 Sheffield Hill,Passaic,Paterson,New Jersey,7510,East,2016-01-30,Individual,Female,57,56+,Divorced,0
4248,Faith Payne,182 Longman Road,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2007-12-10,Individual,Female,27,18-35,Married,0
4249,Henry Jennson,635 Dunstans Rue,Riverside,Menifee,California,92584,West,2022-01-07,Individual,Male,34,18-35,Widowed,0
4250,Nick Sherry,529 Birkbeck Alley,Peoria,Peoria,Illinois,61601,Midwest,2010-04-07,Individual,Male,34,18-35,Married,1
4251,Nicholas Vincent,8 Comet House Grove,Craighead,Jonesboro,Arkansas,72401,South,2022-10-27,Individual,Male,56,56+,Married,0
4252,Camellia Shaw,422 Union Grove,Broward,Hollywood,Florida,33022,South,2009-04-19,Individual,Female,34,18-35,Married,0
4253,Sara Yarwood,282 Queen Caroline Street,San Mateo,Daly City,California,94015,West,2016-04-23,Individual,Female,68,56+,Single,0
4254,Wade Mcleod,812 King Edward Alley,Lehigh,Bethlehem,Pennsylvania,18015,East,2005-10-04,Individual,Male,47,36-55,Married,1
4255,Chad Plumb,714 Rosewood Boulevard,DuPage,Aurora,Illinois,60505,Midwest,2004-07-15,Individual,Male,41,36-55,Widowed,1
4256,Oliver Grey,664 Ampton Vale,Maricopa,Tempe,Arizona,85282,Southwest,2015-06-27,Individual,Male,87,56+,Married,1
4258,Stephanie Ashley,654 Blandford Tunnel,Sacramento,Sacramento,California,95813,West,2012-09-13,Individual,Female,24,18-35,Married,0
4259,Elise Grant,734 Collins Street,Maricopa,Scottsdale,Arizona,85251,Southwest,2008-06-23,Individual,Female,27,18-35,Widowed,1
4260,Michelle Corbett,652 Sherlock Pass,Madison,Jackson,Tennessee,38301,South,2020-05-05,Individual,Female,49,36-55,Single,0
4261,Louise Norton,345 Heritage Way,Palm Beach,West Palm Beach,Florida,33401,South,2007-09-22,Individual,Female,54,36-55,Married,0
4262,Gabriel Cameron,544 Adderley Route,Palm Beach,West Palm Beach,Florida,33401,South,2004-03-23,Individual,Male,27,18-35,Widowed,0
4264,Emmanuelle Cartwright,570 York Lane,Collin,Garland,Texas,75040,Southwest,2007-03-07,Individual,Female,37,36-55,Widowed,0
4265,Sloane Flack,621 Rosewood Pass,Albany,Albany,New York,12201,East,2018-05-01,Individual,Female,58,56+,Widowed,1
4266,Kurt Umney,272 Cockspur Boulevard,Plymouth,Brockton,Massachusetts,2301,East,2013-08-15,Individual,Male,40,36-55,Widowed,1
4267,Russel Ross,359 Carol Street,Sacramento,Sacramento,California,95813,West,2019-02-04,Individual,Male,57,56+,Divorced,0
4268,Clint Cattell,983 Blendon Rue,Norfolk,Quincy,Massachusetts,2169,East,2011-05-10,Individual,Male,25,18-35,Married,1
4269,Ivy Fisher,922 Castlereagh Walk,Broward,Deerfield Beach,Florida,33441,South,2014-01-23,Individual,Female,34,18-35,Single,1
4270,Julianna Morrison,845 Blendon Lane,Buchanan,St. Joseph,Missouri,64501,Midwest,2019-11-24,Individual,Female,46,36-55,Divorced,1
4271,Cynthia Fowler,689 Battis Pass,Virginia Beach City,Virginia Beach,Virginia,23450,East,2015-05-12,Individual,Female,33,18-35,Divorced,0
4272,Enoch Moore,331 Calverley Street,Travis,Austin,Texas,78710,Southwest,2014-10-02,Individual,Male,39,36-55,Divorced,0
4273,Morgan Dowson,772 Ernest Way,Orange,Fullerton,California,92834,West,2013-02-10,Individual,Female,43,36-55,Married,0
4276,Erica Ross,608 Ellerman Tunnel,Jefferson,Louisville,Kentucky,40231,South,2015-06-14,Individual,Female,34,18-35,Married,0
4278,Michaela Oswald,10 Babmaes Alley,Union,Elizabeth,New Jersey,7208,East,2021-10-06,Individual,Female,57,56+,Single,1
4279,Chuck Knight,443 Camdenhurst Drive,Orange,Costa Mesa,California,92628,West,2010-11-17,Individual,Male,64,56+,Divorced,1
4280,Abdul Brett,936 Marina Lane,Allegheny,Pittsburgh,Pennsylvania,15290,East,2012-04-19,Individual,Male,64,56+,Divorced,0
4281,Camila Ward,229 Virgil Vale,Broward,Hollywood,Florida,33022,South,2021-11-06,Individual,Female,23,18-35,Widowed,0
4282,Anthony Robe,342 Commercial Pass,Buncombe,Asheville,North Carolina,28801,South,2003-11-11,Individual,Male,66,56+,Single,1
4283,Michelle Rossi,456 Thorndike Grove,Los Angeles,Compton,California,90220,West,2011-11-29,Individual,Female,27,18-35,Widowed,1
4284,Aeris Wright,288 Sundown Vale,Hillsborough,Manchester,New Hampshire,3103,East,2010-10-15,Individual,Female,27,18-35,Married,1
4285,Erick Ripley,365 Tilson Road,Los Angeles,South Gate,California,90280,West,2008-11-08,Individual,Male,52,36-55,Widowed,1
4286,Rosie Devonport,876 Eldon Walk,DuPage,Aurora,Illinois,60505,Midwest,2022-02-28,Individual,Female,76,56+,Widowed,0
4287,Aiden Collis,311 Fieldstone Alley,Contra Costa,Antioch,California,94509,West,2012-06-04,Individual,Male,50,36-55,Widowed,1
4288,Chad Palmer,752 South Avenue,Kent,Warwick,Rhode Island,2886,East,2012-12-17,Individual,Male,28,18-35,Single,0
4289,Katelyn Paterson,479 Kinglake Lane,Bernalillo,Rio Rancho,New Mexico,87124,Southwest,2010-06-14,Individual,Female,74,56+,Single,1
4290,Caleb Gilmour,921 Thrale Drive,Macon,Decatur,Illinois,62521,Midwest,2018-08-30,Individual,Male,29,18-35,Married,0
4291,Leroy Farmer,513 Cadogan Hill,Richmond,Augusta,Georgia,30901,South,2011-07-31,Individual,Male,54,36-55,Married,1
4292,Marissa Simpson,758 Birkin Drive,Broward,Hollywood,Florida,33022,South,2016-05-13,Individual,Female,49,36-55,Single,0
4293,Chuck Cowan,981 Arundel Way,Richmond city,Richmond,Virginia,23232,East,2021-04-18,Individual,Male,65,56+,Married,1
4294,Ron Waterson,880 Woodland Route,Los Angeles,Compton,California,90220,West,2019-04-28,Individual,Male,46,36-55,Single,0
4296,Russel Eddison,777 Adderley Tunnel,Lynchburg City,Lynchburg,Virginia,24501,East,2014-06-20,Individual,Male,40,36-55,Widowed,0
4297,Shelby Dobson,775 Church Pass,El Paso,El Paso,Texas,79910,Southwest,2009-10-06,Individual,Female,43,36-55,Divorced,1
4299,Rachael Reid,647 Waite Way,Sacramento,Sacramento,California,95813,West,2011-10-03,Individual,Female,35,18-35,Married,0
4301,Josh Wheeler,464 Meadow Street,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2019-07-21,Individual,Male,26,18-35,Married,0
4303,Danny Nanton,613 Dunstans Pass,Allegheny,Pittsburgh,Pennsylvania,15290,East,2006-05-14,Individual,Male,58,56+,Married,1
4304,David Bell,542 Bacon Vale,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2018-04-12,Individual,Male,76,56+,Single,1
4305,Nate Nielson,26 Underwood Way,Ramsey,St. Paul,Minnesota,55109,Midwest,2011-09-08,Individual,Male,40,36-55,Single,1
4306,Aiden Mcneill,661 Clissold Vale,Osage,Tulsa,Oklahoma,74107,Southwest,2004-01-27,Individual,Male,34,18-35,Single,1
4307,Owen Dallas,648 Clyde Street,St. Louis,Duluth,Minnesota,55801,Midwest,2016-08-15,Individual,Male,29,18-35,Divorced,1
4308,Dani Butler,204 Sundown Hill,Dallas,Lewisville,Texas,75029,Southwest,2022-05-31,Individual,Female,45,36-55,Widowed,0
4309,Ciara Dallas,484 King Lane,San Francisco,San Francisco,California,94188,West,2004-04-11,Individual,Female,45,36-55,Single,0
4311,Julian Matthews,157 Walnut Drive,Gaston,Gastonia,North Carolina,28052,South,2011-12-17,Individual,Male,36,36-55,Widowed,1
4312,Tony Jennson,791 Gathorne Lane,Los Angeles,Downey,California,90241,West,2010-07-22,Individual,Male,59,56+,Single,0
4313,Sienna Taylor,829 Howard Walk,Osage,Tulsa,Oklahoma,74107,Southwest,2010-03-19,Individual,Female,35,18-35,Widowed,1
4314,Owen Ventura,536 Baylis Street,El Paso,El Paso,Texas,79910,Southwest,2008-05-31,Individual,Male,66,56+,Divorced,1
4315,Luke Owens,431 Aspen Way,Tippecanoe,Lafayette,Indiana,47901,Midwest,2008-02-24,Individual,Male,24,18-35,Married,0
4317,Danny Shields,591 Dutton Rue,Kalamazoo,Kalamazoo,Michigan,49001,Midwest,2017-10-29,Individual,Male,35,18-35,Widowed,0
4320,Miley Mccall,454 Cleaver Route,Jefferson,Beaumont,Texas,77707,Southwest,2015-02-21,Individual,Female,26,18-35,Married,0
4321,Logan Edwards,4 West Avenue,Dakota,Eagan,Minnesota,55122,Midwest,2006-07-31,Individual,Female,33,18-35,Widowed,0
4322,Bob Osmond,485 Hickory Lane Drive,Los Angeles,Downey,California,90241,West,2012-05-28,Individual,Male,41,36-55,Single,1
4323,Jacob Pearson,494 Andrews Grove,Contra Costa,Antioch,California,94509,West,2004-03-22,Individual,Male,25,18-35,Single,1
4324,Melody Fox,463 Boadicea Avenue,Contra Costa,Antioch,California,94509,West,2011-11-14,Individual,Female,60,56+,Divorced,1
4325,Martin Allen,782 Buttonwood Vale,Solano,Vallejo,California,94590,West,2021-04-19,Individual,Male,42,36-55,Married,0
4327,Ryan Allen,566 Erindale Boulevard,Brevard,Palm Bay,Florida,32905,South,2004-01-23,Individual,Male,41,36-55,Divorced,1
4328,Aiden Riley,515 Blackpool Drive,Broward,Pompano Beach,Florida,33060,South,2004-04-01,Individual,Male,42,36-55,Married,0
4329,Danny Shaw,315 King Hill,Hampden,Springfield,Massachusetts,1101,East,2004-09-21,Individual,Male,66,56+,Widowed,0
4330,Callie Thompson,697 Cecilia Rue,Wayne,Dearborn,Michigan,48120,Midwest,2021-06-01,Individual,Female,37,36-55,Divorced,0
4331,Marjorie Owen,866 Argyle Boulevard,Kent,Warwick,Rhode Island,2886,East,2017-05-18,Individual,Female,53,36-55,Divorced,1
4332,Ilona Amstead,915 Birkbeck Lane,Alameda,Oakland,California,94612,West,2022-03-15,Individual,Female,75,56+,Single,0
4333,Sylvia Radcliffe,5 Elizabeth Tunnel,Hamilton,Cincinnati,Ohio,45225,Midwest,2014-08-17,Individual,Female,88,56+,Married,0
4334,Isabel Murphy,109 St. Pauls Crossroad,Orange,Huntington Beach,California,92647,West,2021-10-17,Individual,Female,54,36-55,Single,1
4335,Carol Briggs,610 Canning Crossroad,Hamilton,Cincinnati,Ohio,45225,Midwest,2018-03-29,Individual,Female,80,56+,Widowed,0
4336,Sasha Smith,652 Canning Rue,Dougherty,Albany,Georgia,31701,South,2005-11-13,Individual,Female,57,56+,Divorced,1
4337,Regina Higgs,758 Cobden Route,Madison,Jackson,Tennessee,38301,South,2006-05-21,Individual,Female,51,36-55,Married,0
4338,Willow Stewart,523 Udall Rue,Kalamazoo,Kalamazoo,Michigan,49001,Midwest,2006-12-15,Individual,Female,21,18-35,Widowed,1
4339,Tyler Walsh,561 Birkenhead Pass,Los Angeles,Bellflower,California,90706,West,2022-08-22,Individual,Male,28,18-35,Single,0
4340,Taylor Reyes,166 Dutton Boulevard,Weld,Greeley,Colorado,80631,Southwest,2016-07-16,Individual,Female,53,36-55,Single,1
4341,Adelaide Coll,519 Collins Route,Hillsborough,Nashua,New Hampshire,3060,East,2019-04-02,Individual,Female,42,36-55,Widowed,0
4342,Felicity Ward,260 Camelot Boulevard,Hamilton,Cincinnati,Ohio,45225,Midwest,2020-05-26,Individual,Female,25,18-35,Widowed,1
4343,Jacob Farrant,891 Blean Alley,Alameda,Oakland,California,94612,West,2004-04-01,Individual,Male,57,56+,Widowed,1
4344,Javier Fleming,77 Falconberg Alley,Riverside,Riverside,California,92507,West,2011-12-17,Individual,Male,42,36-55,Divorced,1
4345,Danny Mason,857 Sheringham Way,Pima,Tucson,Arizona,85726,Southwest,2011-06-29,Individual,Male,60,56+,Married,1
4346,Jade Milner,687 Longmoore Road,Hennepin,Plymouth,Minnesota,55447,Midwest,2003-06-02,Individual,Female,33,18-35,Single,1
4347,Miley Drake,893 Rivervalley Boulevard,Richmond,Augusta,Georgia,30901,South,2011-12-26,Individual,Female,29,18-35,Divorced,0
4348,Phillip Woods,908 Chestnut Rise Tunnel,Orange,Costa Mesa,California,92628,West,2017-06-21,Individual,Male,29,18-35,Single,1
4349,Barry Emerson,746 Boldero Grove,Osage,Tulsa,Oklahoma,74107,Southwest,2006-07-19,Individual,Male,45,36-55,Single,0
4350,Lauren Donovan,180 Balfour Route,Jefferson,Louisville,Kentucky,40231,South,2014-10-11,Individual,Female,58,56+,Single,0
4351,Ethan Gilmore,985 Antrobus Street,Albany,Albany,New York,12201,East,2011-03-13,Individual,Male,45,36-55,Married,0
4352,Maya Mitchell,616 Carol Street,Clark,Vancouver,Washington,98668,West,2007-12-20,Individual,Female,37,36-55,Widowed,1
4353,Emerald Moran,374 Emily Drive,Jefferson,Hoover,Alabama,35226,South,2015-01-07,Individual,Female,23,18-35,Widowed,1
4355,Liam Oakley,579 Kimberley Pass,Montgomery,Dayton,Ohio,45401,Midwest,2021-08-01,Individual,Male,44,36-55,Divorced,1
4356,Gil Baker,432 Bolingbroke Lane,Orange,Santa Ana,California,92711,West,2018-02-20,Individual,Male,33,18-35,Married,0
4357,Chris Collis,78 Bales Vale,Weld,Greeley,Colorado,80631,Southwest,2005-01-16,Individual,Male,84,56+,Widowed,0
4358,Alessia Thompson,732 Chester Walk,Lynchburg City,Lynchburg,Virginia,24501,East,2021-01-15,Individual,Female,29,18-35,Widowed,1
4359,Brad Riley,748 Belmore Lane,Orange,Huntington Beach,California,92647,West,2010-10-23,Individual,Male,54,36-55,Divorced,0
4360,Megan Abbot,570 Fairfield Road,Dallas,Mesquite,Texas,75149,Southwest,2012-09-26,Individual,Female,28,18-35,Widowed,1
4361,Angelina Kennedy,33 Dutton Drive,Dallas,Lewisville,Texas,75029,Southwest,2022-05-08,Individual,Female,37,36-55,Widowed,0
4362,Ema Fisher,370 Rail Road,Weld,Greeley,Colorado,80631,Southwest,2013-09-30,Individual,Female,31,18-35,Single,1
4363,Mark Jenkins,896 Chester  Crossroad,Richmond,Augusta,Georgia,30901,South,2006-05-02,Individual,Male,39,36-55,Single,0
4364,Leroy Irving,26 Jackson Rue,Cuyahoga,Parma,Ohio,44129,Midwest,2015-07-02,Individual,Male,86,56+,Single,0
4365,Luke Cooper,275 Sheringham Avenue,Los Angeles,Bellflower,California,90706,West,2005-07-09,Individual,Male,39,36-55,Married,1
4366,Julian Hall,486 Bigland Rue,Pitt,Greenville,North Carolina,27833,South,2017-10-28,Individual,Male,63,56+,Married,0
4367,Rylee Boden,230 Adderley Route,DuPage,Aurora,Illinois,60505,Midwest,2019-11-24,Individual,Female,21,18-35,Single,0
4368,Rick Parsons,888 Biggerstaff Rue,Broward,Pompano Beach,Florida,33060,South,2018-06-18,Individual,Male,32,18-35,Single,0
4369,Sage Long,851 Balfe Road,Pueblo,Pueblo,Colorado,81003,Southwest,2009-09-28,Individual,Female,22,18-35,Married,0
4370,Lynn Nelson,719 Gautrey Alley,Dallas,Mesquite,Texas,75149,Southwest,2016-10-29,Individual,Female,35,18-35,Divorced,1
4371,Agnes Utterson,390 Coal Wharf Route,Sacramento,Sacramento,California,95813,West,2015-11-30,Individual,Female,45,36-55,Single,0
4372,Jasmine Thornton,304 Beaumont Walk,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2019-03-26,Individual,Female,51,36-55,Divorced,0
4373,Sofie Plant,208 Woodland Route,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2017-06-21,Individual,Female,30,18-35,Widowed,1
4374,Raquel Gordon,980 Sundown Way,Gaston,Gastonia,North Carolina,28052,South,2015-07-21,Individual,Female,66,56+,Divorced,0
4376,Havana Donnelly,394 Belmore Avenue,Camden,Camden,New Jersey,8101,East,2019-04-18,Individual,Female,41,36-55,Divorced,0
4377,Aurelia Clayton,639 Clavell Hill,Travis,Round Rock,Texas,78664,Southwest,2008-02-24,Individual,Female,28,18-35,Single,0
4378,Jayden Tindall,976 Timothy Avenue,Alameda,Fremont,California,94537,West,2018-08-12,Individual,Male,21,18-35,Married,0
4379,Blake Poole,968 West Route,St. Louis,Duluth,Minnesota,55801,Midwest,2019-11-26,Individual,Female,38,36-55,Married,1
4380,Benjamin Connor,194 Babmaes Lane,Pueblo,Pueblo,Colorado,81003,Southwest,2019-12-22,Individual,Male,62,56+,Married,0
4381,Hanna Rowe,862 Falconberg Walk,Essex,Lynn,Massachusetts,1901,East,2015-06-03,Individual,Female,71,56+,Divorced,1
4382,Caleb Lewin,242 Cavaye Boulevard,San Francisco,San Francisco,California,94188,West,2012-05-14,Individual,Male,51,36-55,Divorced,1
4383,Daniel Dixon,327 Kinglake Route,San Bernardino,Chino Hills,California,91709,West,2019-09-20,Individual,Male,27,18-35,Married,0
4384,Bernadette Stanton,50 Eaglet Grove,Ramsey,St. Paul,Minnesota,55109,Midwest,2017-02-20,Individual,Female,33,18-35,Widowed,1
4385,Alexia Brooks,174 Canning Grove,Gregg,Longview,Texas,75601,Southwest,2018-08-06,Individual,Female,49,36-55,Married,0
4386,Davina Drake,602 Marina Alley,Orange,Santa Ana,California,92711,West,2009-08-13,Individual,Female,81,56+,Married,1
4388,Stella Todd,893 St. Johs Crossroad,Calumet,Appleton,Wisconsin,54911,Midwest,2007-01-25,Individual,Female,44,36-55,Single,1
4389,Brad Rivers,210 Chalcot Walk,Los Angeles,Bellflower,California,90706,West,2012-09-03,Individual,Male,33,18-35,Single,0
4390,Jenna Cameron,848 Monroe Alley,Contra Costa,Antioch,California,94509,West,2007-07-22,Individual,Female,73,56+,Single,1
4391,Ilona Stone,733 Ashley Pass,Passaic,Paterson,New Jersey,7510,East,2013-07-17,Individual,Female,61,56+,Divorced,0
4392,Rick Graham,744 Paris Walk,Newport News City,Newport News,Virginia,23501,East,2013-08-22,Individual,Male,40,36-55,Married,1
4393,Claire Griffiths,951 Dyott Tunnel,Los Angeles,South Gate,California,90280,West,2007-12-12,Individual,Female,79,56+,Divorced,1
4395,Havana Johnson,755 Virginia Route,Cook,Arlington Heights,Illinois,60004,Midwest,2007-10-17,Individual,Female,44,36-55,Married,1
4396,Cadence Simpson,316 Black Friars Vale,Broward,Hollywood,Florida,33022,South,2017-09-04,Individual,Female,42,36-55,Widowed,1
4397,Katelyn Stone,116 Maple Grove,Albany,Albany,New York,12201,East,2009-04-30,Individual,Female,28,18-35,Widowed,1
4398,Noah Redden,263 Bicknell Lane,DuPage,Naperville,Illinois,60540,Midwest,2010-10-23,Individual,Male,48,36-55,Widowed,0
4399,Lauren Collins,255 King Edward Drive,DuPage,Aurora,Illinois,60505,Midwest,2019-11-24,Individual,Female,31,18-35,Divorced,1
4400,Harry Tanner,904 Camdenhurst Drive,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2005-09-23,Individual,Male,31,18-35,Widowed,1
4401,Evelynn Ellis,37 Aylward Way,Sacramento,Folsom,California,95630,West,2003-12-02,Individual,Female,35,18-35,Married,0
4402,Elisabeth Parker,803 Cingworth Way,New York,New York City,New York,10199,East,2011-04-30,Individual,Female,54,36-55,Widowed,0
4403,Drew Tanner,675 Cavendish Avenue,Essex,East Orange,New Jersey,7017,East,2006-03-07,Individual,Female,57,56+,Widowed,0
4404,Wendy Lewis,464 Sheffield Alley,Union,Elizabeth,New Jersey,7208,East,2021-08-28,Individual,Female,57,56+,Married,0
4405,Carter Griffiths,452 Lake Street,Pierce,Tacoma,Washington,98413,West,2003-08-20,Individual,Male,41,36-55,Single,0
4406,Benjamin Eyres,901 Boldero Street,Riverside,Riverside,California,92507,West,2020-11-18,Individual,Male,82,56+,Widowed,1
4407,Melody Powell,672 Belgrave Grove,Brown,Green Bay,Wisconsin,54303,Midwest,2014-03-08,Individual,Female,37,36-55,Single,1
4408,Julia Dickson,837 Gautrey Street,Richmond city,Richmond,Virginia,23232,East,2011-03-25,Individual,Female,48,36-55,Widowed,1
4409,Aiden Kelly,52 Castle Hill,Dallas,Lewisville,Texas,75029,Southwest,2004-07-13,Individual,Male,38,36-55,Divorced,0
4410,Chuck Stanley,268 Ayres Boulevard,Cook,Arlington Heights,Illinois,60004,Midwest,2006-06-29,Individual,Male,28,18-35,Widowed,0
4411,Eileen Bennett,463 King William Walk,Harris,Pasadena,Texas,77501,Southwest,2019-07-04,Individual,Female,74,56+,Divorced,1
4412,Oliver Robinson,883 Canning Walk,Los Angeles,Glendale,California,91205,West,2011-04-14,Individual,Male,43,36-55,Single,1
4413,Nick Holmes,578 Wake Way,Orange,Costa Mesa,California,92628,West,2009-02-16,Individual,Male,70,56+,Divorced,0
